filename,result
downloaded_images\麗馥小吃_榨菜肉絲麵_80元_5.jpg,"**麗馥小吃 - 榨菜肉絲麵 分析報告**

**食物組成與份量估計：**
本碗榨菜肉絲麵包含麵條、湯頭、榨菜絲、肉絲及少量蔥花。根據圖片視覺判斷，估計份量如下：
*   **麵條：** 約220克 (熟麵，寬版麵條)。
*   **湯頭：** 約450毫升 (清湯)。
*   **榨菜絲：** 約40克 (醃漬榨菜，切絲)。
*   **肉絲：** 約35克 (瘦豬肉絲)。
*   **蔥花：** 少許 (點綴用)。
*   **烹調用油：** 約5克 (用於湯底或配料烹炒)。

**熱量推估 (依據衛福部食品營養成分資料庫標準)：**
*   **麵條 (熟)：** 220克 * 140大卡/100克 = 308大卡
*   **湯頭 (清湯)：** 450毫升 * 10大卡/100毫升 = 45大卡
*   **榨菜絲：** 40克 * 25大卡/100克 = 10大卡
*   **肉絲 (熟瘦豬肉)：** 35克 * 180大卡/100克 = 63大卡
*   **蔥花：** 熱量極低，不計。
*   **烹調用油：** 5克 * 900大卡/100克 = 45大卡

**總熱量估計：** 約 471 大卡。"
downloaded_images\青田原味_黃金泡菜豬(B)_125元_2.jpg,"根據圖片內容及檔案名資訊「青田原味_黃金泡菜豬(B)_125元_2.jpg」，以衛福部食品營養成分資料庫之標準，對其食物種類、份量及熱量推估如下：

*   **主食：白米飯**
    *   份量：約180克
    *   推估熱量：約330大卡

*   **主菜：黃金泡菜豬肉片**
    *   描述：由豬肉片（約90克）與黃金泡菜（約60克）共同烹炒而成。
    *   推估熱量：考量烹調用油，總計約150克，約330大卡。

*   **配菜1：燙青江菜**
    *   份量：約50克
    *   推估熱量：約10大卡

*   **配菜2：炒高麗菜**
    *   份量：約50克
    *   推估熱量：考量微量烹調用油，約25大卡

*   **配菜3：涼拌海帶芽/絲**
    *   份量：約30克
    *   推估熱量：約5大卡

*   **配菜4：玉子燒 (日式煎蛋)**
    *   份量：約60克
    *   推估熱量：約100大卡

*   **配菜5：小番茄**
    *   份量：兩顆，約20克
    *   推估熱量：約4大卡

*   **配菜6：涼拌冬粉**
    *   份量：約40克
    *   推估熱量：約55大卡

**總熱量推估：約859大卡**"
downloaded_images\青田原味_黃金泡菜豬_無飯(B-)_130元_2.jpg,"根據圖片與檔案名稱「青田原味_黃金泡菜豬_無飯(B-)_130元_2.jpg」的資訊，以下為理性分析內容物、分量及熱量推估：

**便當內容物與熱量推估 (基於衛福部食品營養成分資料庫 TFND 標準)：**

1.  **主食：黃金泡菜豬肉片 (無飯)**
    *   **描述：** 薄切豬肉片與黃金泡菜拌炒，肉片部分帶有少量脂肪。
    *   **分量推估：** 約 120-150 克豬肉，搭配約 50 克黃金泡菜。
    *   **熱量推估：** 考量烹調用油，豬肉片（瘦肥混合）約 300 kcal/100g，黃金泡菜約 100 kcal/100g (含調味與油)。
    *   **小計：** (135g 豬肉 x 300 kcal/100g) + (50g 泡菜 x 100 kcal/100g) = 405 + 50 = **約 455 大卡**

2.  **配菜：玉子燒 (日式煎蛋捲)**
    *   **描述：** 一塊長方形煎蛋捲，表面呈金黃色。
    *   **分量推估：** 約 60-70 克。
    *   **熱量推估：** 煎蛋捲約 190 kcal/100g。
    *   **小計：** 65g x 190 kcal/100g = **約 124 大卡**

3.  **配菜：小番茄**
    *   **描述：** 兩顆紅色小番茄。
    *   **分量推估：** 約 30-40 克。
    *   **熱量推估：** 小番茄約 25 kcal/100g。
    *   **小計：** 35g x 25 kcal/100g = **約 9 大卡**

4.  **配菜：涼拌豆干絲**
    *   **描述：** 淺色細絲狀配菜，判斷為涼拌豆干絲。
    *   **分量推估：** 約 40-50 克。
    *   **熱量推估：** 涼拌豆干絲約 160 kcal/100g (含調味)。
    *   **小計：** 45g x 160 kcal/100g = **約 72 大卡**

5.  **配菜：燙青菜 (青江菜或小白菜)**
    *   **描述：** 翠綠色葉菜，經水煮或清炒。
    *   **分量推估：** 約 60-70 克。
    *   **熱量推估：** 燙青菜約 20 kcal/100g。
    *   **小計：** 65g x 20 kcal/100g = **約 13 大卡**

6.  **配菜：滷白菜 (或清炒高麗菜)**
    *   **描述：** 淺黃色軟爛狀菜葉，判斷為滷白菜或清炒高麗菜。
    *   **分量推估：** 約 60-70 克。
    *   **熱量推估：** 滷白菜約 40 kcal/100g (含湯汁)。
    *   **小計：** 65g x 40 kcal/100g = **約 26 大卡**

7.  **配菜：滷海帶**
    *   **描述：** 深褐色片狀或條狀海帶。
    *   **分量推估：** 約 40-50 克。
    *   **熱量推估：** 滷海帶約 50 kcal/100g。
    *   **小計：** 45g x 50 kcal/100g = **約 23 大卡**

**總熱量推估：**

**此便當總熱量約為 455 + 124 + 9 + 72 + 13 + 26 + 23 = 約 722 大卡。**

**備註：**
*   上述熱量為參考衛福部TFND資料庫的平均值與視覺分量推估，實際熱量會因食材來源、烹調方式及調味用量差異而有所不同。
*   此便當不含飯，若搭配米飯，熱量會顯著增加。"
downloaded_images\麗馥小吃_炸醬麵_75元_5.jpg,"這是一碗炸醬麵，參考檔名資訊。

**圖片內容物判斷與分量推估：**

*   **麵條：** 目測為陽春麵或寬麵條，份量約為一人份主食，推估熟麵條約 **180 公克**。
*   **炸醬：** 覆蓋於麵條之上，醬色深棕，可見細碎的豬肉丁與豆類（推測為黃豆或蠶豆製成的豆瓣醬或豆豉），份量推估約 **60 公克**。
*   **蔥花：** 點綴用，份量極少，約 **2-3 公克**。

**衛福部食品營養成分資料庫 TFND 標準熱量推估：**

*   **麵條（熟）**：
    *   參考「中華麵（熟）」資料，每 100 公克約 150 大卡。
    *   熱量：180 公克 * (150 大卡/100 公克) = **270 大卡**。
*   **炸醬（熟）**：
    *   炸醬成分複雜，主要由豬絞肉、豆瓣醬、甜麵醬及烹調用油組成。
    *   依據常見炸醬麵熱量資料及各成分比例推估，每 60 公克炸醬（含肉、醬料及油）約 **140 大卡**。
*   **蔥花**：
    *   份量極微，熱量可忽略不計。

**總熱量估計：**

*   270 大卡 (麵條) + 140 大卡 (炸醬) = **約 410 大卡**"
downloaded_images\麗馥小吃_牛肉麵_145元_5.jpg,"依據圖片內容與檔案名資訊，本碗麗馥小吃牛肉麵之成分與熱量推估如下：

*   **麵體：** 份量約250克。視覺判斷為寬麵或刀削麵。
    *   參考「衛福部食品營養成分資料庫 TFND」：刀削麵 (熟) (食品碼 N00096)，每100克約142大卡。
    *   熱量推估：250克 x (142大卡/100克) = **355大卡**
*   **牛肉塊：** 份量約120克。含數塊滷製牛肉。
    *   參考「衛福部食品營養成分資料庫 TFND」：牛肉 (滷) (食品碼 B00104)，每100克約226大卡。
    *   熱量推估：120克 x (226大卡/100克) = **271.2大卡**
*   **湯頭：** 份量約450毫升 (約450克)。清澈略帶油光的牛肉湯。
    *   參考「衛福部食品營養成分資料庫 TFND」：牛肉湯 (食品碼 N00101)，每100克約15大卡。
    *   熱量推估：450克 x (15大卡/100克) = **67.5大卡**
*   **青菜：** 份量約30克。少量綠色葉菜。
    *   參考「衛福部食品營養成分資料庫 TFND」：青江菜 (熟) (食品碼 C00108)，每100克約18大卡。
    *   熱量推估：30克 x (18大卡/100克) = **5.4大卡**
*   **蔥花：** 份量約5克。少量點綴用。
    *   參考「衛福部食品營養成分資料庫 TFND」：青蔥 (食品碼 D00108)，每100克約36大卡。
    *   熱量推估：5克 x (36大卡/100克) = **1.8大卡**

**總熱量推估：355 + 271.2 + 67.5 + 5.4 + 1.8 = 約700.9大卡**

**備註：** 食材份量為目測推估，實際熱量可能因烹調方式、食材脂肪含量及個人食用習慣而異。"
downloaded_images\麗馥小吃_牛蛋湯_55元_5.jpg,"這碗牛蛋湯經分析判斷如下：

*   **食物名稱：** 牛蛋湯 (參考檔名)
*   **外觀描述：** 湯色呈黃褐色，質地微稠，內含明顯的蛋花與少量撕裂狀的牛肉絲。
*   **總分量估計：** 一碗中等大小湯品，目測約 350 毫升 (約 350 克)。

**成分與分量推估：**

1.  **湯底 (含澱粉及調味料)：** 約 240 克
    *   推估熱量：參考衛福部資料庫中類似的勾芡湯底或清湯加澱粉與少量油的平均值，約 30 大卡/100 克。
    *   熱量：240 克 x 30 大卡/100 克 = **72 大卡**

2.  **雞蛋 (蛋花)：** 約 70 克 (約 1.2 顆中型蛋)
    *   推估熱量：參考衛福部食品營養成分資料庫「雞蛋 (全蛋), 生」約 140 大卡/100 克。
    *   熱量：70 克 x 140 大卡/100 克 = **98 大卡**

3.  **牛肉絲：** 約 40 克 (熟重)
    *   推估熱量：參考衛福部食品營養成分資料庫「牛肉(牛腱), 熟」或「牛肉(里肌肉), 熟」約 150-200 大卡/100 克 (取較瘦部分)。
    *   熱量：40 克 x 150 大卡/100 克 = **60 大卡**

**總熱量估計：** 72 (湯底) + 98 (雞蛋) + 60 (牛肉絲) = **約 230 大卡**"
downloaded_images\麗馥小吃_餛飩麵_80元_5.jpg,"這是一碗「餛飩麵」。

**內容物與份量估計：**

*   **餛飩：** 目測約有 7 顆中型餛飩。
    *   *估計份量：* 約 120-140 克 (每顆約 18-20 克)。
    *   *熱量推估 (衛福部TFND標準參考，豬肉餛飩)：* 約 280-300 大卡。
*   **麵條：** 寬麵，份量中等。
    *   *估計份量：* 煮熟麵條約 130-150 克。
    *   *熱量推估 (衛福部TFND標準參考，熟麵條)：* 約 180-210 大卡。
*   **湯頭：** 清湯麵，含少量油脂。
    *   *估計份量：* 約 350-400 毫升。
    *   *熱量推估 (衛福部TFND標準參考，清湯麵湯頭)：* 約 50-80 大卡。
*   **青菜：** 少量燙青菜 (如小白菜)。
    *   *估計份量：* 約 15-20 克。
    *   *熱量推估 (衛福部TFND標準參考，綠葉蔬菜)：* 約 3-5 大卡。
*   **蔥花：** 作為點綴。
    *   *估計份量：* 微量。
    *   *熱量推估：* 可忽略不計。

**總熱量估計：**
綜合以上推估，這碗餛飩麵的總熱量約為 **513 - 595 大卡**。"
downloaded_images\麗馥小吃_牛蛋麵_95元_5.jpg,"這是一碗單人份的「牛蛋麵」。

**食物組成與熱量估計（參考衛福部食品營養成分資料庫 TFND 標準）：**

1.  **麵條：** 湯中可見寬扁麵條，估計約熟麵180公克。
    *   參考TFND資料庫「麵條 (熟)」，每100公克約140大卡。
    *   估計熱量：180公克 x 1.4大卡/公克 = **252大卡**。

2.  **雞蛋：** 湯中含有大量蛋花，估計約為一顆中型雞蛋的份量（約55公克）。
    *   參考TFND資料庫「雞蛋 (全蛋)」，每100公克約147大卡。
    *   估計熱量：55公克 x 1.47大卡/公克 = **81大卡**。

3.  **牛肉：** 根據檔案名，判斷有牛肉成分。雖肉塊不明顯，可能為細碎肉末或牛肉湯底精華，估計約30公克煮熟的瘦牛肉。
    *   參考TFND資料庫「牛肉 (牛腱，煮熟)」，每100公克約180大卡。
    *   估計熱量：30公克 x 1.8大卡/公克 = **54大卡**。

4.  **湯底與烹調用油：** 湯量約450毫升，湯色較深且略顯濃稠，除食材本身外，可能含約10公克烹調用油。
    *   參考TFND資料庫「植物油 (沙拉油)」，每100公克約884大卡。
    *   估計熱量：10公克 x 8.84大卡/公克 = **88大卡**。

5.  **蔥花/調味料：** 少量蔥花，熱量可忽略不計。

**總熱量估計：** 252 + 81 + 54 + 88 = **約 475 大卡**。"
downloaded_images\麗馥小吃_雙醬麵_80元_5.jpg,"根據圖片內容及檔案名「麗馥小吃_雙醬麵_80元_5.jpg」，以下為其食物種類、分量估算及熱量推估：

**食物種類：**
1.  **麵條：** 扁平狀麵條，呈淺褐色，份量充足。
2.  **雙醬：**
    *   **炸醬部分：** 含深色肉末（判斷為豬絞肉）、淺褐色豆乾丁，醬汁濃稠。
    *   **麻醬/花生醬部分：** 醬汁呈淺棕色，黏附於麵條上，可見完整花生粒，判斷為麻醬與花生混合醬。
3.  **配料：** 少量綠色蔥花點綴於麵條上方。

**分量估算：**
*   **麵條 (熟)：** 約 250 克。
*   **炸醬 (含豬絞肉、豆乾、醬汁)：** 約 70 克。
*   **麻醬/花生醬 (含芝麻醬、花生粒、醬汁)：** 約 45 克。
*   **額外烹調用油 (用於拌醬或炒製)：** 約 20 克。
*   **蔥花：** 微量 (熱量可忽略)。

**熱量推估 (參考衛福部食品營養成分資料庫 TFND)：**
*   **麵條 (熟)：** 250克 * 140大卡/100克 = **350 大卡**
*   **豬絞肉 (中脂)：** 35克 * 200大卡/100克 = **70 大卡** (估計炸醬中肉含量)
*   **豆乾：** 15克 * 140大卡/100克 = **21 大卡** (估計炸醬中豆乾含量)
*   **黑芝麻醬：** 25克 * 600大卡/100克 = **150 大卡** (估計麻醬含量)
*   **花生 (熟)：** 20克 * 567大卡/100克 = **113 大卡** (估計花生粒含量)
*   **沙拉油：** 20克 * 900大卡/100克 = **180 大卡** (估計額外烹調用油)

**總計推估熱量：** 350 + 70 + 21 + 150 + 113 + 180 = **約 884 大卡**。"
downloaded_images\龜記南港_三十三茶王(L)_50元_3.jpg,"**圖片分析與熱量推估**

*   **食物名稱：** 龜記 三十三茶王 (L)
*   **食物判斷依據：** 根據圖片檔名「龜記南港\_三十三茶王(L)\_50元\_3.jpg」判斷。
*   **分量估算：**
    *   此為一杯大杯 (L size) 手搖飲。
    *   業界大杯飲品常見容量約為 700 毫升。
    *   圖片雖顯示兩杯，但判斷其為單一產品的不同角度展示，故以單份 700 毫升計算。
*   **熱量推估 (依據衛福部食品營養成分資料庫 TFND 標準)：**
    *   **純茶本身：** 茶葉沖泡液熱量極低，可忽略不計。
    *   **糖分：** 考慮手搖飲常見之「全糖」配方，糖度濃度通常約為 10%。
        *   700 毫升飲品中含糖量約為：700 ml \* 10% = 70 克。
        *   衛福部 TFND 標準，每克糖 (碳水化合物) 約提供 4 大卡熱量。
    *   **總熱量推估：** 70 克糖 \* 4 大卡/克 = **280 大卡**。"
downloaded_images\麗馥小吃_麻醬麵_75元_5.jpg,"根據圖片及檔案資訊「麗馥小吃_麻醬麵_75元_5.jpg」，以完全理性的方式判斷如下：

**食物品項與預估份量：**

1.  **熟寬麵條 (或扁麵)：**
    *   **判斷：** 圖片顯示為烹煮後的麵條，形狀較寬扁。
    *   **預估份量：** 約200克 (一般小吃店單份麵條常見份量)。

2.  **麻醬醬汁：**
    *   **判斷：** 麵條表面裹覆的褐色濃稠醬汁，結合檔案名判斷為麻醬。
    *   **預估份量：** 約60克 (足以均勻裹覆200克麵條的醬汁量)。

3.  **香菜與蔥花：**
    *   **判斷：** 麵條上方點綴的綠色碎葉，包含香菜葉片和少許蔥花。
    *   **預估份量：** 微量 (作為點綴，不足5克)。

**熱量估計 (參考衛福部食品營養成分資料庫 TFND 標準推估)：**

1.  **熟寬麵條：**
    *   TFND 熟麵條 (每100克約140大卡)。
    *   200克 x 1.4 大卡/克 = **280 大卡**。

2.  **麻醬醬汁：**
    *   純芝麻醬 (TFND 每100克約600大卡)，但麻醬麵醬汁通常經稀釋及調味 (如加入水、醬油、油等)。
    *   推估調製後麻醬醬汁每100克約350大卡 (考量其中芝麻醬及油脂含量)。
    *   60克 x 3.5 大卡/克 = **210 大卡**。

3.  **香菜與蔥花：**
    *   熱量極低，可忽略不計。

**總熱量預估：**

*   280 大卡 (麵條) + 210 大卡 (麻醬醬汁) = **約 490 大卡**"
downloaded_images\龜記南港_三韻紅萱(L)_50元_3.jpg,"根據圖片資訊及檔名「龜記南港_三韻紅萱(L)_50元_3.jpg」：

**食物判斷與分量推估：**
1.  **主要食物項目：** 「三韻紅萱」冷飲，內含茶液與冰塊。
2.  **原料顯示：** 圖片中另有乾燥茶葉（作為泡製飲品的原料，非直接食用）。
3.  **分量推估：** 檔名標示「(L)」為大杯容量，一般手搖飲大杯容量約為 700 毫升。冰塊佔部分體積，但熱量計入液體部分。

**熱量推估（參考衛福部食品營養成分資料庫 TFND 標準）：**
1.  **茶液：** 純茶（未加糖）的熱量極低，每 100 毫升約 0-1 大卡，可忽略不計。
2.  **添加糖：** 手搖飲的主要熱量來源為添加糖。若以標準甜度（全糖）估算，700 毫升飲品可能含糖約 60-70 克。
    *   以衛福部 TFND 資料庫標準，蔗糖（常見的添加糖）每 100 克約含 400 大卡。
    *   取中位數 65 克糖計算：65 克糖 × (400 大卡 / 100 克) = 260 大卡。
3.  **冰塊：** 冰塊由水組成，不含熱量。

**總結：**
此杯「龜記三韻紅萱（L）」的主要熱量來自添加糖。在假設為標準甜度（全糖）的情況下，熱量估計約為 **260 大卡**。"
downloaded_images\龜記南港_紅柚翡翠(L)_80元_3.jpg,"根據圖片檔名「龜記南港_紅柚翡翠(L)_80元_3.jpg」與圖片內容，進行理性分析：

**飲品名稱：** 龜記 紅柚翡翠 (L)

**容量推估：**
*   「L」代表大杯，手搖飲大杯常見容量為600-750毫升，推估約 **700毫升**。

**主要成分推估 (基於圖片顯示與常見手搖飲構成)：**
1.  **紅柚 (葡萄柚) 果肉/果汁：**
    *   圖片顯示大量粉紅色的果肉碎末，且有數塊完整及切開的紅柚作為背景，判斷為主要風味來源。
    *   推估使用量：約 **150公克** (考量飲品容量與果肉豐富度)。
2.  **綠茶：**
    *   飲品名稱「翡翠」通常指綠茶基底。
    *   推估使用量：約 **350毫升** (作為主要液體基底)。
3.  **糖：**
    *   手搖飲為增加風味通常會加糖。
    *   推估使用量：約 **50公克** (以常見「半糖」或「七分糖」甜度估算，若為全糖會更高)。
4.  **冰塊：**
    *   圖片顯示冰塊，用於冰鎮飲品。
    *   熱量：**0大卡**。

**熱量推估 (參考衛福部食品營養成分資料庫 TFND)：**

1.  **紅柚 (葡萄柚，紅肉)：**
    *   衛福部資料：每100公克紅肉葡萄柚 (生鮮，可食部分) 約 **34 大卡**。
    *   推估熱量：150公克 * (34 大卡/100公克) = **51 大卡**。
2.  **綠茶：**
    *   衛福部資料：沖泡後的綠茶（無額外添加物）熱量趨近於 **0 大卡**。
    *   推估熱量：350毫升 * (0 大卡/毫升) = **0 大卡**。
3.  **糖 (蔗糖)：**
    *   衛福部資料：每100公克蔗糖約 **390 大卡**。
    *   推估熱量：50公克 * (390 大卡/100公克) = **195 大卡**。

**總熱量推估：**
51 (紅柚) + 0 (綠茶) + 195 (糖) = **246 大卡**。

**總結：**
龜記 紅柚翡翠 (L) 約含700毫升飲品，主要由綠茶、紅柚果肉/果汁及糖組成。經合理推估其各成分含量並參考衛福部資料庫，此杯飲品的總熱量約為 **246 大卡**。"
